"l","a","b","u"
0.14,0.551181102,-0.582677165,1.04467491157364
0.19,0.551181102,-0.582677165,0.494944130210118
0.24,0.551181102,-0.582677165,0.023580768031872
0.29,0.551181102,-0.582677165,-0.330231465368468
0.34,0.551181102,-0.582677165,-0.54397384949277
0.39,0.551181102,-0.582677165,-0.661787620220938
0.44,0.551181102,-0.582677165,-0.744479002527375
0.49,0.551181102,-0.582677165,-0.852854221386487
0.54,0.551181102,-0.582677165,-1.02157010521972
0.59,0.551181102,-0.582677165,-1.18068589623669
0.64,0.551181102,-0.582677165,-1.23411144009404
0.69,0.551181102,-0.582677165,-1.08575658244842
0.74,0.551181102,-0.582677165,-0.667957467840644
0.79,0.551181102,-0.582677165,-0.026755436348129
0.84,0.551181102,-0.582677165,0.763381873067541
0.89,0.551181102,-0.582677165,1.62798682144479
0.09,-0.448818898,-0.482677165,0.583547284615821
0.14,-0.448818898,-0.482677165,-0.00536720634033205
0.19,-0.448818898,-0.482677165,-0.55509798770385
0.24,-0.448818898,-0.482677165,-1.0264613498821
0.29,-0.448818898,-0.482677165,-1.38027358328244
0.34,-0.448818898,-0.482677165,-1.59401596740674
0.39,-0.448818898,-0.482677165,-1.71182973813491
0.44,-0.448818898,-0.482677165,-1.79452112044134
0.49,-0.448818898,-0.482677165,-1.90289633930046
0.54,-0.448818898,-0.482677165,-2.07161222313369
0.59,-0.448818898,-0.482677165,-2.23072801415065
0.64,-0.448818898,-0.482677165,-2.28415355800801
0.69,-0.448818898,-0.482677165,-2.13579870036239
0.74,-0.448818898,-0.482677165,-1.71799958575461
0.79,-0.448818898,-0.482677165,-1.0767975542621
0.84,-0.448818898,-0.482677165,-0.286660244846426
0.89,-0.448818898,-0.482677165,0.577944703530824
0.09,-0.348818898,-0.482677165,1.41214791174007
0.14,-0.348818898,-0.482677165,0.823233420783922
0.19,-0.348818898,-0.482677165,0.273502639420404
0.24,-0.348818898,-0.482677165,-0.197860722757842
0.29,-0.348818898,-0.482677165,-0.551672956158182
0.34,-0.348818898,-0.482677165,-0.765415340282485
0.39,-0.348818898,-0.482677165,-0.883229111010652
0.44,-0.348818898,-0.482677165,-0.965920493317089
0.49,-0.348818898,-0.482677165,-1.0742957121762
0.54,-0.348818898,-0.482677165,-1.24301159600944
0.59,-0.348818898,-0.482677165,-1.4021273870264
0.64,-0.348818898,-0.482677165,-1.45555293088375
0.69,-0.348818898,-0.482677165,-1.30719807323813
0.74,-0.348818898,-0.482677165,-0.889398958630358
0.79,-0.348818898,-0.482677165,-0.248196927137843
0.84,-0.348818898,-0.482677165,0.541940382277827
0.89,-0.348818898,-0.482677165,1.40654533065508
0.09,-0.248818898,-0.482677165,2.20228419397038
0.14,-0.248818898,-0.482677165,1.61336970301423
0.19,-0.248818898,-0.482677165,1.06363892165071
0.24,-0.248818898,-0.482677165,0.592275559472463
0.29,-0.248818898,-0.482677165,0.238463326072123
0.34,-0.248818898,-0.482677165,0.0247209419478205
0.39,-0.248818898,-0.482677165,-0.0930928287803474
0.44,-0.248818898,-0.482677165,-0.175784211086784
0.49,-0.248818898,-0.482677165,-0.284159429945896
0.54,-0.248818898,-0.482677165,-0.452875313779131
0.59,-0.248818898,-0.482677165,-0.611991104796096
0.64,-0.248818898,-0.482677165,-0.665416648653447
0.69,-0.248818898,-0.482677165,-0.517061791007829
0.74,-0.248818898,-0.482677165,-0.0992626764000528
0.79,-0.248818898,-0.482677165,0.541939355092462
0.84,-0.248818898,-0.482677165,1.33207666450813
0.89,-0.248818898,-0.482677165,2.19668161288538
0.09,-0.148818898,-0.482677165,2.90819875925383
0.14,-0.148818898,-0.482677165,2.31928426829767
0.19,-0.148818898,-0.482677165,1.76955348693416
0.24,-0.148818898,-0.482677165,1.29819012475591
0.29,-0.148818898,-0.482677165,0.944377891355571
0.34,-0.148818898,-0.482677165,0.730635507231269
0.39,-0.148818898,-0.482677165,0.612821736503101
0.44,-0.148818898,-0.482677165,0.530130354196664
0.49,-0.148818898,-0.482677165,0.421755135337552
0.54,-0.148818898,-0.482677165,0.253039251504317
0.59,-0.148818898,-0.482677165,0.0939234604873522
0.64,-0.148818898,-0.482677165,0.0404979166300017
0.69,-0.148818898,-0.482677165,0.188852774275619
0.74,-0.148818898,-0.482677165,0.606651888883395
0.79,-0.148818898,-0.482677165,1.24785392037591
0.84,-0.148818898,-0.482677165,2.03799122979158
0.89,-0.148818898,-0.482677165,2.90259617816883
0.09,-0.048818898,-0.482677165,3.45496212690166
0.14,-0.048818898,-0.482677165,2.8660476359455
0.19,-0.048818898,-0.482677165,2.31631685458199
0.24,-0.048818898,-0.482677165,1.84495349240374
0.29,-0.048818898,-0.482677165,1.4911412590034
0.34,-0.048818898,-0.482677165,1.2773988748791
0.39,-0.048818898,-0.482677165,1.15958510415093
0.44,-0.048818898,-0.482677165,1.07689372184449
0.49,-0.048818898,-0.482677165,0.968518502985381
0.54,-0.048818898,-0.482677165,0.799802619152146
0.59,-0.048818898,-0.482677165,0.640686828135181
0.64,-0.048818898,-0.482677165,0.587261284277831
0.69,-0.048818898,-0.482677165,0.735616141923448
0.74,-0.048818898,-0.482677165,1.15341525653122
0.79,-0.048818898,-0.482677165,1.79461728802374
0.84,-0.048818898,-0.482677165,2.58475459743941
0.89,-0.048818898,-0.482677165,3.44935954581666
0.09,0.051181102,-0.482677165,3.76035178906615
0.14,0.051181102,-0.482677165,3.17143729810999
0.19,0.051181102,-0.482677165,2.62170651674648
0.24,0.051181102,-0.482677165,2.15034315456823
0.29,0.051181102,-0.482677165,1.79653092116789
0.34,0.051181102,-0.482677165,1.58278853704359
0.39,0.051181102,-0.482677165,1.46497476631542
0.44,0.051181102,-0.482677165,1.38228338400898
0.49,0.051181102,-0.482677165,1.27390816514987
0.54,0.051181102,-0.482677165,1.10519228131664
0.59,0.051181102,-0.482677165,0.946076490299671
0.64,0.051181102,-0.482677165,0.89265094644232
0.69,0.051181102,-0.482677165,1.04100580408794
0.74,0.051181102,-0.482677165,1.45880491869571
0.79,0.051181102,-0.482677165,2.10000695018823
0.84,0.051181102,-0.482677165,2.8901442596039
0.89,0.051181102,-0.482677165,3.75474920798115
0.09,0.151181102,-0.482677165,3.7701302294151
0.14,0.151181102,-0.482677165,3.18121573845895
0.19,0.151181102,-0.482677165,2.63148495709543
0.24,0.151181102,-0.482677165,2.16012159491719
0.29,0.151181102,-0.482677165,1.80630936151685
0.34,0.151181102,-0.482677165,1.59256697739254
0.39,0.151181102,-0.482677165,1.47475320666438
0.44,0.151181102,-0.482677165,1.39206182435794
0.49,0.151181102,-0.482677165,1.28368660549883
0.54,0.151181102,-0.482677165,1.11497072166559
0.59,0.151181102,-0.482677165,0.955854930648628
0.64,0.151181102,-0.482677165,0.902429386791278
0.69,0.151181102,-0.482677165,1.05078424443689
0.74,0.151181102,-0.482677165,1.46858335904467
0.79,0.151181102,-0.482677165,2.10978539053719
0.84,0.151181102,-0.482677165,2.89992269995286
0.89,0.151181102,-0.482677165,3.76452764833011
0.09,0.251181102,-0.482677165,3.54199989767848
0.14,0.251181102,-0.482677165,2.95308540672232
0.19,0.251181102,-0.482677165,2.4033546253588
0.24,0.251181102,-0.482677165,1.93199126318056
0.29,0.251181102,-0.482677165,1.57817902978022
0.34,0.251181102,-0.482677165,1.36443664565592
0.39,0.251181102,-0.482677165,1.24662287492775
0.44,0.251181102,-0.482677165,1.16393149262131
0.49,0.251181102,-0.482677165,1.0555562737622
0.54,0.251181102,-0.482677165,0.886840389928964
0.59,0.251181102,-0.482677165,0.727724598911999
0.64,0.251181102,-0.482677165,0.674299055054649
0.69,0.251181102,-0.482677165,0.822653912700266
0.74,0.251181102,-0.482677165,1.24045302730804
0.79,0.251181102,-0.482677165,1.88165505880056
0.84,0.251181102,-0.482677165,2.67179236821623
0.89,0.251181102,-0.482677165,3.53639731659348
0.09,0.351181102,-0.482677165,3.16164823510173
0.14,0.351181102,-0.482677165,2.57273374414558
0.19,0.351181102,-0.482677165,2.02300296278206
0.24,0.351181102,-0.482677165,1.55163960060382
0.29,0.351181102,-0.482677165,1.19782736720348
0.34,0.351181102,-0.482677165,0.984084983079174
0.39,0.351181102,-0.482677165,0.866271212351006
0.44,0.351181102,-0.482677165,0.783579830044569
0.49,0.351181102,-0.482677165,0.675204611185457
0.54,0.351181102,-0.482677165,0.506488727352223
0.59,0.351181102,-0.482677165,0.347372936335258
0.64,0.351181102,-0.482677165,0.293947392477907
0.69,0.351181102,-0.482677165,0.442302250123524
0.74,0.351181102,-0.482677165,0.860101364731301
0.79,0.351181102,-0.482677165,1.50130339622382
0.84,0.351181102,-0.482677165,2.29144070563949
0.89,0.351181102,-0.482677165,3.15604565401674
0.09,0.451181102,-0.482677165,2.70602593352233
0.14,0.451181102,-0.482677165,2.11711144256618
0.19,0.451181102,-0.482677165,1.56738066120266
0.24,0.451181102,-0.482677165,1.09601729902441
0.29,0.451181102,-0.482677165,0.742205065624074
0.34,0.451181102,-0.482677165,0.528462681499771
0.39,0.451181102,-0.482677165,0.410648910771603
0.44,0.451181102,-0.482677165,0.327957528465166
0.49,0.451181102,-0.482677165,0.219582309606054
0.54,0.451181102,-0.482677165,0.0508664257728195
0.59,0.451181102,-0.482677165,-0.108249365244146
0.64,0.451181102,-0.482677165,-0.161674909101496
0.69,0.451181102,-0.482677165,-0.0133200514558791
0.74,0.451181102,-0.482677165,0.404479063151898
0.79,0.451181102,-0.482677165,1.04568109464441
0.84,0.451181102,-0.482677165,1.83581840406008
0.89,0.451181102,-0.482677165,2.70042335243733
0.09,0.551181102,-0.482677165,2.21713668714561
0.14,0.551181102,-0.482677165,1.62822219618946
0.19,0.551181102,-0.482677165,1.07849141482594
0.24,0.551181102,-0.482677165,0.607128052647693
0.29,0.551181102,-0.482677165,0.253315819247353
0.34,0.551181102,-0.482677165,0.0395734351230508
0.39,0.551181102,-0.482677165,-0.0782403356051171
0.44,0.551181102,-0.482677165,-0.160931717911554
0.49,0.551181102,-0.482677165,-0.269306936770666
0.54,0.551181102,-0.482677165,-0.438022820603901
0.59,0.551181102,-0.482677165,-0.597138611620866
0.64,0.551181102,-0.482677165,-0.650564155478216
0.69,0.551181102,-0.482677165,-0.502209297832599
0.74,0.551181102,-0.482677165,-0.0844101832248225
0.79,0.551181102,-0.482677165,0.556791848267692
0.84,0.551181102,-0.482677165,1.34692915768336
0.89,0.551181102,-0.482677165,2.21153410606061
0.09,-0.448818898,-0.382677165,1.03374714341828
0.14,-0.448818898,-0.382677165,0.444832652462122
0.19,-0.448818898,-0.382677165,-0.104898128901395
0.24,-0.448818898,-0.382677165,-0.576261491079641
0.29,-0.448818898,-0.382677165,-0.930073724479981
0.34,-0.448818898,-0.382677165,-1.14381610860428
0.39,-0.448818898,-0.382677165,-1.26162987933245
0.44,-0.448818898,-0.382677165,-1.34432126163889
0.49,-0.448818898,-0.382677165,-1.452696480498
0.54,-0.448818898,-0.382677165,-1.62141236433124
0.59,-0.448818898,-0.382677165,-1.7805281553482
0.64,-0.448818898,-0.382677165,-1.83395369920555
0.69,-0.448818898,-0.382677165,-1.68559884155993
0.74,-0.448818898,-0.382677165,-1.26779972695216
0.79,-0.448818898,-0.382677165,-0.626597695459642
0.84,-0.448818898,-0.382677165,0.163539613956028
0.89,-0.448818898,-0.382677165,1.02814456233328
0.09,-0.348818898,-0.382677165,1.86234777054253
0.14,-0.348818898,-0.382677165,1.27343327958638
0.19,-0.348818898,-0.382677165,0.723702498222859
0.24,-0.348818898,-0.382677165,0.252339136044612
0.29,-0.348818898,-0.382677165,-0.101473097355727
0.34,-0.348818898,-0.382677165,-0.31521548148003
0.39,-0.348818898,-0.382677165,-0.433029252208198
0.44,-0.348818898,-0.382677165,-0.515720634514635
0.49,-0.348818898,-0.382677165,-0.624095853373747
0.54,-0.348818898,-0.382677165,-0.792811737206981
0.59,-0.348818898,-0.382677165,-0.951927528223947
0.64,-0.348818898,-0.382677165,-1.0053530720813
0.69,-0.348818898,-0.382677165,-0.85699821443568
0.74,-0.348818898,-0.382677165,-0.439199099827903
0.79,-0.348818898,-0.382677165,0.202002931664611
0.84,-0.348818898,-0.382677165,0.992140241080282
0.89,-0.348818898,-0.382677165,1.85674518945753
0.09,-0.248818898,-0.382677165,2.65248405277283
0.14,-0.248818898,-0.382677165,2.06356956181668
0.19,-0.248818898,-0.382677165,1.51383878045316
0.24,-0.248818898,-0.382677165,1.04247541827492
0.29,-0.248818898,-0.382677165,0.688663184874578
0.34,-0.248818898,-0.382677165,0.474920800750275
0.39,-0.248818898,-0.382677165,0.357107030022107
0.44,-0.248818898,-0.382677165,0.27441564771567
0.49,-0.248818898,-0.382677165,0.166040428856558
0.54,-0.248818898,-0.382677165,-0.00267545497667632
0.59,-0.248818898,-0.382677165,-0.161791245993641
0.64,-0.248818898,-0.382677165,-0.215216789850992
0.69,-0.248818898,-0.382677165,-0.066861932205375
0.74,-0.248818898,-0.382677165,0.350937182402402
0.79,-0.248818898,-0.382677165,0.992139213894916
0.84,-0.248818898,-0.382677165,1.78227652331059
0.89,-0.248818898,-0.382677165,2.64688147168784
0.09,-0.148818898,-0.382677165,3.35839861805628
0.14,-0.148818898,-0.382677165,2.76948412710013
0.19,-0.148818898,-0.382677165,2.21975334573661
0.24,-0.148818898,-0.382677165,1.74838998355837
0.29,-0.148818898,-0.382677165,1.39457775015803
0.34,-0.148818898,-0.382677165,1.18083536603372
0.39,-0.148818898,-0.382677165,1.06302159530556
0.44,-0.148818898,-0.382677165,0.980330212999118
0.49,-0.148818898,-0.382677165,0.871954994140006
0.54,-0.148818898,-0.382677165,0.703239110306772
0.59,-0.148818898,-0.382677165,0.544123319289807
0.64,-0.148818898,-0.382677165,0.490697775432456
0.69,-0.148818898,-0.382677165,0.639052633078073
0.74,-0.148818898,-0.382677165,1.05685174768585
0.79,-0.148818898,-0.382677165,1.69805377917836
0.84,-0.148818898,-0.382677165,2.48819108859403
0.89,-0.148818898,-0.382677165,3.35279603697129
0.09,-0.048818898,-0.382677165,3.90516198570411
0.14,-0.048818898,-0.382677165,3.31624749474796
0.19,-0.048818898,-0.382677165,2.76651671338444
0.24,-0.048818898,-0.382677165,2.29515335120619
0.29,-0.048818898,-0.382677165,1.94134111780585
0.34,-0.048818898,-0.382677165,1.72759873368155
0.39,-0.048818898,-0.382677165,1.60978496295338
0.44,-0.048818898,-0.382677165,1.52709358064695
0.49,-0.048818898,-0.382677165,1.41871836178784
0.54,-0.048818898,-0.382677165,1.2500024779546
0.59,-0.048818898,-0.382677165,1.09088668693764
0.64,-0.048818898,-0.382677165,1.03746114308029
0.69,-0.048818898,-0.382677165,1.1858160007259
0.74,-0.048818898,-0.382677165,1.60361511533368
0.79,-0.048818898,-0.382677165,2.24481714682619
0.84,-0.048818898,-0.382677165,3.03495445624186
0.89,-0.048818898,-0.382677165,3.89955940461911
0.09,0.051181102,-0.382677165,4.2105516478686
0.14,0.051181102,-0.382677165,3.62163715691245
0.19,0.051181102,-0.382677165,3.07190637554893
0.24,0.051181102,-0.382677165,2.60054301337068
0.29,0.051181102,-0.382677165,2.24673077997034
0.34,0.051181102,-0.382677165,2.03298839584604
0.39,0.051181102,-0.382677165,1.91517462511787
0.44,0.051181102,-0.382677165,1.83248324281144
0.49,0.051181102,-0.382677165,1.72410802395232
0.54,0.051181102,-0.382677165,1.55539214011909
0.59,0.051181102,-0.382677165,1.39627634910213
0.64,0.051181102,-0.382677165,1.34285080524477
0.69,0.051181102,-0.382677165,1.49120566289039
0.74,0.051181102,-0.382677165,1.90900477749817
0.79,0.051181102,-0.382677165,2.55020680899068
0.84,0.051181102,-0.382677165,3.34034411840635
0.89,0.051181102,-0.382677165,4.2049490667836
0.09,0.151181102,-0.382677165,4.22033008821756
0.14,0.151181102,-0.382677165,3.63141559726141
0.19,0.151181102,-0.382677165,3.08168481589789
0.24,0.151181102,-0.382677165,2.61032145371964
0.29,0.151181102,-0.382677165,2.2565092203193
0.34,0.151181102,-0.382677165,2.042766836195
0.39,0.151181102,-0.382677165,1.92495306546683
0.44,0.151181102,-0.382677165,1.84226168316039
0.49,0.151181102,-0.382677165,1.73388646430128
0.54,0.151181102,-0.382677165,1.56517058046805
0.59,0.151181102,-0.382677165,1.40605478945108
0.64,0.151181102,-0.382677165,1.35262924559373
0.69,0.151181102,-0.382677165,1.50098410323935
0.74,0.151181102,-0.382677165,1.91878321784713
0.79,0.151181102,-0.382677165,2.55998524933964
0.84,0.151181102,-0.382677165,3.35012255875531
0.89,0.151181102,-0.382677165,4.21472750713256
0.09,0.251181102,-0.382677165,3.99219975648093
0.14,0.251181102,-0.382677165,3.40328526552478
0.19,0.251181102,-0.382677165,2.85355448416126
0.24,0.251181102,-0.382677165,2.38219112198301
0.29,0.251181102,-0.382677165,2.02837888858267
0.34,0.251181102,-0.382677165,1.81463650445837
0.39,0.251181102,-0.382677165,1.6968227337302
0.44,0.251181102,-0.382677165,1.61413135142377
0.49,0.251181102,-0.382677165,1.50575613256465
0.54,0.251181102,-0.382677165,1.33704024873142
0.59,0.251181102,-0.382677165,1.17792445771445
0.64,0.251181102,-0.382677165,1.1244989138571
0.69,0.251181102,-0.382677165,1.27285377150272
0.74,0.251181102,-0.382677165,1.6906528861105
0.79,0.251181102,-0.382677165,2.33185491760301
0.84,0.251181102,-0.382677165,3.12199222701868
0.89,0.251181102,-0.382677165,3.98659717539593
0.09,0.351181102,-0.382677165,3.61184809390419
0.14,0.351181102,-0.382677165,3.02293360294803
0.19,0.351181102,-0.382677165,2.47320282158452
0.24,0.351181102,-0.382677165,2.00183945940627
0.29,0.351181102,-0.382677165,1.64802722600593
0.34,0.351181102,-0.382677165,1.43428484188163
0.39,0.351181102,-0.382677165,1.31647107115346
0.44,0.351181102,-0.382677165,1.23377968884702
0.49,0.351181102,-0.382677165,1.12540446998791
0.54,0.351181102,-0.382677165,0.956688586154677
0.59,0.351181102,-0.382677165,0.797572795137712
0.64,0.351181102,-0.382677165,0.744147251280362
0.69,0.351181102,-0.382677165,0.892502108925979
0.74,0.351181102,-0.382677165,1.31030122353376
0.79,0.351181102,-0.382677165,1.95150325502627
0.84,0.351181102,-0.382677165,2.74164056444194
0.89,0.351181102,-0.382677165,3.60624551281919
0.09,0.451181102,-0.382677165,3.15622579232478
0.14,0.451181102,-0.382677165,2.56731130136863
0.19,0.451181102,-0.382677165,2.01758052000511
0.24,0.451181102,-0.382677165,1.54621715782687
0.29,0.451181102,-0.382677165,1.19240492442653
0.34,0.451181102,-0.382677165,0.978662540302225
0.39,0.451181102,-0.382677165,0.860848769574057
0.44,0.451181102,-0.382677165,0.778157387267621
0.49,0.451181102,-0.382677165,0.669782168408508
0.54,0.451181102,-0.382677165,0.501066284575274
0.59,0.451181102,-0.382677165,0.341950493558309
0.64,0.451181102,-0.382677165,0.288524949700958
0.69,0.451181102,-0.382677165,0.436879807346575
0.74,0.451181102,-0.382677165,0.854678921954352
0.79,0.451181102,-0.382677165,1.49588095344687
