"l","a","b","u"
0.09,-0.048818898,0.027559055,0.353932010550017
0.19,-0.048818898,0.027559055,-2.39079898245516
0.29,-0.048818898,0.027559055,-4.45905550736519
0.39,-0.048818898,0.027559055,-5.28953335194884
0.49,-0.048818898,0.027559055,-4.78160932743076
0.59,-0.048818898,0.027559055,-3.15624403638655
0.69,-0.048818898,0.027559055,-1.46005222333975
0.79,-0.048818898,0.027559055,-0.638707308465174
0.89,-0.048818898,0.027559055,-0.408463272594595
0.09,0.051181102,0.027559055,0.0845189241432531
0.19,0.051181102,0.027559055,-2.66021206886193
0.29,0.051181102,0.027559055,-4.72846859377195
0.39,0.051181102,0.027559055,-5.5589464383556
0.49,0.051181102,0.027559055,-5.05102241383753
0.59,0.051181102,0.027559055,-3.42565712279331
0.69,0.051181102,0.027559055,-1.72946530974651
0.79,0.051181102,0.027559055,-0.908120394871938
0.89,0.051181102,0.027559055,-0.677876359001359
0.09,0.151181102,0.027559055,-0.56972664249929
0.19,0.151181102,0.027559055,-3.31445763550447
0.29,0.151181102,0.027559055,-5.38271416041449
0.39,0.151181102,0.027559055,-6.21319200499815
0.49,0.151181102,0.027559055,-5.70526798048007
0.59,0.151181102,0.027559055,-4.07990268943585
0.69,0.151181102,0.027559055,-2.38371087638905
0.79,0.151181102,0.027559055,-1.56236596151448
0.89,0.151181102,0.027559055,-1.3321219256439
0.09,0.251181102,0.027559055,-1.03347713686755
0.19,0.251181102,0.027559055,-3.77820812987273
0.29,0.251181102,0.027559055,-5.84646465478275
0.39,0.251181102,0.027559055,-6.67694249936641
0.49,0.251181102,0.027559055,-6.16901847484833
0.59,0.251181102,0.027559055,-4.54365318380411
0.69,0.251181102,0.027559055,-2.84746137075731
0.79,0.251181102,0.027559055,-2.02611645588274
0.89,0.251181102,0.027559055,-1.79587242001216
0.09,0.351181102,0.027559055,-0.612301286480603
0.19,0.351181102,0.027559055,-3.35703227948578
0.29,0.351181102,0.027559055,-5.42528880439581
0.39,0.351181102,0.027559055,-6.25576664897946
0.49,0.351181102,0.027559055,-5.74784262446138
0.59,0.351181102,0.027559055,-4.12247733341717
0.69,0.351181102,0.027559055,-2.42628552037037
0.79,0.351181102,0.027559055,-1.60494060549579
0.89,0.351181102,0.027559055,-1.37469656962521
0.09,0.451181102,0.027559055,1.14088050095931
0.19,0.451181102,0.027559055,-1.60385049204587
0.29,0.451181102,0.027559055,-3.67210701695589
0.39,0.451181102,0.027559055,-4.50258486153955
0.49,0.451181102,0.027559055,-3.99466083702147
0.59,0.451181102,0.027559055,-2.36929554597725
0.69,0.451181102,0.027559055,-0.673103732930456
0.79,0.451181102,0.027559055,0.148241181944118
0.89,0.451181102,0.027559055,0.378485217814696
0.09,0.551181102,0.027559055,3.68374109701729
0.19,0.551181102,0.027559055,0.939010104012104
0.29,0.551181102,0.027559055,-1.12924642089792
0.39,0.551181102,0.027559055,-1.95972426548157
0.49,0.551181102,0.027559055,-1.4518002409635
0.59,0.551181102,0.027559055,0.173565050080723
0.69,0.551181102,0.027559055,1.86975686312752
0.79,0.551181102,0.027559055,2.69110177800209
0.89,0.551181102,0.027559055,2.92134581387267
0.09,-0.448818898,0.127559055,-3.05801558976045
0.19,-0.448818898,0.127559055,-5.80274658276563
0.29,-0.448818898,0.127559055,-7.87100310767565
0.39,-0.448818898,0.127559055,-8.70148095225931
0.49,-0.448818898,0.127559055,-8.19355692774123
0.59,-0.448818898,0.127559055,-6.56819163669701
0.69,-0.448818898,0.127559055,-4.87199982365021
0.79,-0.448818898,0.127559055,-4.05065490877564
0.89,-0.448818898,0.127559055,-3.82041087290506
0.09,-0.348818898,0.127559055,-1.74866657748305
0.19,-0.348818898,0.127559055,-4.49339757048823
0.29,-0.348818898,0.127559055,-6.56165409539825
0.39,-0.348818898,0.127559055,-7.39213193998191
0.49,-0.348818898,0.127559055,-6.88420791546383
0.59,-0.348818898,0.127559055,-5.25884262441961
0.69,-0.348818898,0.127559055,-3.56265081137281
0.79,-0.348818898,0.127559055,-2.74130589649824
0.89,-0.348818898,0.127559055,-2.51106186062766
0.09,-0.248818898,0.127559055,-0.660999094292578
0.19,-0.248818898,0.127559055,-3.40573008729776
0.29,-0.248818898,0.127559055,-5.47398661220778
0.39,-0.248818898,0.127559055,-6.30446445679144
0.49,-0.248818898,0.127559055,-5.79654043227336
0.59,-0.248818898,0.127559055,-4.17117514122914
0.69,-0.248818898,0.127559055,-2.47498332818234
0.79,-0.248818898,0.127559055,-1.65363841330777
0.89,-0.248818898,0.127559055,-1.42339437743719
0.09,-0.148818898,0.127559055,0.0168870776811532
0.19,-0.148818898,0.127559055,-2.72784391532403
0.29,-0.148818898,0.127559055,-4.79610044023405
0.39,-0.148818898,0.127559055,-5.6265782848177
0.49,-0.148818898,0.127559055,-5.11865426029963
0.59,-0.148818898,0.127559055,-3.49328896925541
0.69,-0.148818898,0.127559055,-1.79709715620861
0.79,-0.148818898,0.127559055,-0.975752241334038
0.89,-0.148818898,0.127559055,-0.745508205463459
0.09,-0.048818898,0.127559055,0.231219144136768
0.19,-0.048818898,0.127559055,-2.51351184886841
0.29,-0.048818898,0.127559055,-4.58176837377843
0.39,-0.048818898,0.127559055,-5.41224621836209
0.49,-0.048818898,0.127559055,-4.90432219384401
0.59,-0.048818898,0.127559055,-3.27895690279979
0.69,-0.048818898,0.127559055,-1.582765089753
0.79,-0.048818898,0.127559055,-0.761420174878423
0.89,-0.048818898,0.127559055,-0.531176139007844
0.09,0.051181102,0.127559055,-0.0381939422699955
0.19,0.051181102,0.127559055,-2.78292493527518
0.29,0.051181102,0.127559055,-4.8511814601852
0.39,0.051181102,0.127559055,-5.68165930476885
0.49,0.051181102,0.127559055,-5.17373528025078
0.59,0.051181102,0.127559055,-3.54836998920656
0.69,0.051181102,0.127559055,-1.85217817615976
0.79,0.051181102,0.127559055,-1.03083326128519
0.89,0.051181102,0.127559055,-0.800589225414607
0.09,0.151181102,0.127559055,-0.692439508912539
0.19,0.151181102,0.127559055,-3.43717050191772
0.29,0.151181102,0.127559055,-5.50542702682774
0.39,0.151181102,0.127559055,-6.3359048714114
0.49,0.151181102,0.127559055,-5.82798084689332
0.59,0.151181102,0.127559055,-4.2026155558491
0.69,0.151181102,0.127559055,-2.5064237428023
0.79,0.151181102,0.127559055,-1.68507882792773
0.89,0.151181102,0.127559055,-1.45483479205715
0.09,0.251181102,0.127559055,-1.1561900032808
0.19,0.251181102,0.127559055,-3.90092099628598
0.29,0.251181102,0.127559055,-5.969177521196
0.39,0.251181102,0.127559055,-6.79965536577966
0.49,0.251181102,0.127559055,-6.29173134126158
0.59,0.251181102,0.127559055,-4.66636605021736
0.69,0.251181102,0.127559055,-2.97017423717056
0.79,0.251181102,0.127559055,-2.14882932229599
0.89,0.251181102,0.127559055,-1.91858528642541
0.09,0.351181102,0.127559055,-0.735014152893851
0.19,0.351181102,0.127559055,-3.47974514589903
0.29,0.351181102,0.127559055,-5.54800167080905
0.39,0.351181102,0.127559055,-6.37847951539271
0.49,0.351181102,0.127559055,-5.87055549087463
0.59,0.351181102,0.127559055,-4.24519019983041
0.69,0.351181102,0.127559055,-2.54899838678362
0.79,0.351181102,0.127559055,-1.72765347190904
0.89,0.351181102,0.127559055,-1.49740943603846
0.09,0.451181102,0.127559055,1.01816763454606
0.19,0.451181102,0.127559055,-1.72656335845912
0.29,0.451181102,0.127559055,-3.79481988336914
0.39,0.451181102,0.127559055,-4.6252977279528
0.49,0.451181102,0.127559055,-4.11737370343472
0.59,0.451181102,0.127559055,-2.4920084123905
0.69,0.451181102,0.127559055,-0.795816599343704
0.79,0.451181102,0.127559055,0.025528315530869
0.89,0.451181102,0.127559055,0.255772351401448
0.09,0.551181102,0.127559055,3.56102823060404
0.19,0.551181102,0.127559055,0.816297237598856
0.29,0.551181102,0.127559055,-1.25195928731116
0.39,0.551181102,0.127559055,-2.08243713189482
0.49,0.551181102,0.127559055,-1.57451310737674
0.59,0.551181102,0.127559055,0.050852183667474
0.69,0.551181102,0.127559055,1.74704399671427
0.79,0.551181102,0.127559055,2.56838891158885
0.89,0.551181102,0.127559055,2.79863294745943
0.09,-0.448818898,0.227559055,-3.07779329104764
0.19,-0.448818898,0.227559055,-5.82252428405282
0.29,-0.448818898,0.227559055,-7.89078080896284
0.39,-0.448818898,0.227559055,-8.7212586535465
0.49,-0.448818898,0.227559055,-8.21333462902843
0.59,-0.448818898,0.227559055,-6.58796933798421
0.69,-0.448818898,0.227559055,-4.89177752493741
0.79,-0.448818898,0.227559055,-4.07043261006283
0.89,-0.448818898,0.227559055,-3.84018857419226
0.09,-0.348818898,0.227559055,-1.76844427877024
0.19,-0.348818898,0.227559055,-4.51317527177543
0.29,-0.348818898,0.227559055,-6.58143179668545
0.39,-0.348818898,0.227559055,-7.4119096412691
0.49,-0.348818898,0.227559055,-6.90398561675103
0.59,-0.348818898,0.227559055,-5.27862032570681
0.69,-0.348818898,0.227559055,-3.58242851266001
0.79,-0.348818898,0.227559055,-2.76108359778544
0.89,-0.348818898,0.227559055,-2.53083956191486
0.09,-0.248818898,0.227559055,-0.680776795579773
0.19,-0.248818898,0.227559055,-3.42550778858495
0.29,-0.248818898,0.227559055,-5.49376431349497
0.39,-0.248818898,0.227559055,-6.32424215807863
0.49,-0.248818898,0.227559055,-5.81631813356056
0.59,-0.248818898,0.227559055,-4.19095284251634
0.69,-0.248818898,0.227559055,-2.49476102946954
0.79,-0.248818898,0.227559055,-1.67341611459496
0.89,-0.248818898,0.227559055,-1.44317207872438
0.09,-0.148818898,0.227559055,-0.00289062360604175
0.19,-0.148818898,0.227559055,-2.74762161661122
0.29,-0.148818898,0.227559055,-4.81587814152124
0.39,-0.148818898,0.227559055,-5.6463559861049
0.49,-0.148818898,0.227559055,-5.13843196158682
0.59,-0.148818898,0.227559055,-3.5130666705426
0.69,-0.148818898,0.227559055,-1.81687485749581
0.79,-0.148818898,0.227559055,-0.995529942621233
0.89,-0.148818898,0.227559055,-0.765285906750654
0.09,-0.048818898,0.227559055,0.211441442849573
0.19,-0.048818898,0.227559055,-2.53328955015561
0.29,-0.048818898,0.227559055,-4.60154607506563
0.39,-0.048818898,0.227559055,-5.43202391964928
0.49,-0.048818898,0.227559055,-4.92409989513121
0.59,-0.048818898,0.227559055,-3.29873460408699
0.69,-0.048818898,0.227559055,-1.60254279104019
0.79,-0.048818898,0.227559055,-0.781197876165618
0.89,-0.048818898,0.227559055,-0.550953840295039
0.09,0.051181102,0.227559055,-0.0579716435571904
0.19,0.051181102,0.227559055,-2.80270263656237
0.29,0.051181102,0.227559055,-4.87095916147239
0.39,0.051181102,0.227559055,-5.70143700605605
0.49,0.051181102,0.227559055,-5.19351298153797
0.59,0.051181102,0.227559055,-3.56814769049375
0.69,0.051181102,0.227559055,-1.87195587744695
0.79,0.051181102,0.227559055,-1.05061096257238
0.89,0.051181102,0.227559055,-0.820366926701802
0.09,0.151181102,0.227559055,-0.712217210199734
0.19,0.151181102,0.227559055,-3.45694820320492
0.29,0.151181102,0.227559055,-5.52520472811494
0.39,0.151181102,0.227559055,-6.35568257269859
0.49,0.151181102,0.227559055,-5.84775854818052
0.59,0.151181102,0.227559055,-4.2223932571363
0.69,0.151181102,0.227559055,-2.5262014440895
0.79,0.151181102,0.227559055,-1.70485652921492
0.89,0.151181102,0.227559055,-1.47461249334435
0.09,0.251181102,0.227559055,-1.17596770456799
0.19,0.251181102,0.227559055,-3.92069869757317
0.29,0.251181102,0.227559055,-5.9889552224832
0.39,0.251181102,0.227559055,-6.81943306706685
0.49,0.251181102,0.227559055,-6.31150904254877
0.59,0.251181102,0.227559055,-4.68614375150456
0.69,0.251181102,0.227559055,-2.98995193845776
0.79,0.251181102,0.227559055,-2.16860702358318
0.89,0.251181102,0.227559055,-1.9383629877126
0.09,0.351181102,0.227559055,-0.754791854181046
0.19,0.351181102,0.227559055,-3.49952284718623
0.29,0.351181102,0.227559055,-5.56777937209625
0.39,0.351181102,0.227559055,-6.3982572166799
0.49,0.351181102,0.227559055,-5.89033319216183
0.59,0.351181102,0.227559055,-4.26496790111761
0.69,0.351181102,0.227559055,-2.56877608807081
0.79,0.351181102,0.227559055,-1.74743117319624
0.89,0.351181102,0.227559055,-1.51718713732566
0.09,0.451181102,0.227559055,0.998389933258865
0.19,0.451181102,0.227559055,-1.74634105974632
0.29,0.451181102,0.227559055,-3.81459758465634
0.39,0.451181102,0.227559055,-4.64507542923999
0.49,0.451181102,0.227559055,-4.13715140472192
0.59,0.451181102,0.227559055,-2.5117861136777
0.69,0.451181102,0.227559055,-0.815594300630899
0.79,0.451181102,0.227559055,0.00575061424367407
0.89,0.451181102,0.227559055,0.235994650114253
0.09,0.551181102,0.227559055,3.54125052931684
0.19,0.551181102,0.227559055,0.796519536311661
0.29,0.551181102,0.227559055,-1.27173698859836
0.39,0.551181102,0.227559055,-2.10221483318202
0.49,0.551181102,0.227559055,-1.59429080866394
0.59,0.551181102,0.227559055,0.0310744823802791
0.69,0.551181102,0.227559055,1.72726629542708
0.79,0.551181102,0.227559055,2.54861121030165
0.89,0.551181102,0.227559055,2.77885524617223
0.09,-0.448818898,0.327559055,-2.33388417377394
0.19,-0.448818898,0.327559055,-5.07861516677912
0.29,-0.448818898,0.327559055,-7.14687169168914
0.39,-0.448818898,0.327559055,-7.97734953627279
0.49,-0.448818898,0.327559055,-7.46942551175472
0.59,-0.448818898,0.327559055,-5.8440602207105
0.69,-0.448818898,0.327559055,-4.1478684076637
0.79,-0.448818898,0.327559055,-3.32652349278913
0.89,-0.448818898,0.327559055,-3.09627945691855
0.09,-0.348818898,0.327559055,-1.02453516149654
0.19,-0.348818898,0.327559055,-3.76926615450172
0.29,-0.348818898,0.327559055,-5.83752267941174
0.39,-0.348818898,0.327559055,-6.66800052399539
0.49,-0.348818898,0.327559055,-6.16007649947732
0.59,-0.348818898,0.327559055,-4.5347112084331
0.69,-0.348818898,0.327559055,-2.8385193953863
0.79,-0.348818898,0.327559055,-2.01717448051173
0.89,-0.348818898,0.327559055,-1.78693044464115
0.09,-0.248818898,0.327559055,0.063132321693935
0.19,-0.248818898,0.327559055,-2.68159867131125
0.29,-0.248818898,0.327559055,-4.74985519622127
0.39,-0.248818898,0.327559055,-5.58033304080492
0.49,-0.248818898,0.327559055,-5.07240901628685
0.59,-0.248818898,0.327559055,-3.44704372524263
0.69,-0.248818898,0.327559055,-1.75085191219583
0.79,-0.248818898,0.327559055,-0.929506997321256
0.89,-0.248818898,0.327559055,-0.699262961450677
0.09,-0.148818898,0.327559055,0.741018493667666
0.19,-0.148818898,0.327559055,-2.00371249933752
0.29,-0.148818898,0.327559055,-4.07196902424754
0.39,-0.148818898,0.327559055,-4.90244686883119
0.49,-0.148818898,0.327559055,-4.39452284431312
0.59,-0.148818898,0.327559055,-2.7691575532689
0.69,-0.148818898,0.327559055,-1.0729657402221
0.79,-0.148818898,0.327559055,-0.251620825347525
0.89,-0.148818898,0.327559055,-0.0213767894769457
0.09,-0.048818898,0.327559055,0.955350560123281
0.19,-0.048818898,0.327559055,-1.7893804328819
0.29,-0.048818898,0.327559055,-3.85763695779192
0.39,-0.048818898,0.327559055,-4.68811480237558
0.49,-0.048818898,0.327559055,-4.1801907778575
0.59,-0.048818898,0.327559055,-2.55482548681328
0.69,-0.048818898,0.327559055,-0.858633673766483
0.79,-0.048818898,0.327559055,-0.0372887588919095
0.89,-0.048818898,0.327559055,0.192955276978669
0.09,0.051181102,0.327559055,0.685937473716518
0.19,0.051181102,0.327559055,-2.05879351928866
0.29,0.051181102,0.327559055,-4.12705004419868
0.39,0.051181102,0.327559055,-4.95752788878234
0.49,0.051181102,0.327559055,-4.44960386426426
0.59,0.051181102,0.327559055,-2.82423857322005
0.69,0.051181102,0.327559055,-1.12804676017325
0.79,0.051181102,0.327559055,-0.306701845298673
0.89,0.051181102,0.327559055,-0.0764578094280943
0.09,0.151181102,0.327559055,0.0316919070739741
0.19,0.151181102,0.327559055,-2.71303908593121
0.29,0.151181102,0.327559055,-4.78129561084123
0.39,0.151181102,0.327559055,-5.61177345542488
0.49,0.151181102,0.327559055,-5.10384943090681
0.59,0.151181102,0.327559055,-3.47848413986259
0.69,0.151181102,0.327559055,-1.78229232681579
0.79,0.151181102,0.327559055,-0.960947411941217
0.89,0.151181102,0.327559055,-0.730703376070638
0.09,0.251181102,0.327559055,-0.432058587294285
0.19,0.251181102,0.327559055,-3.17678958029947
0.29,0.251181102,0.327559055,-5.24504610520949
0.39,0.251181102,0.327559055,-6.07552394979314
0.49,0.251181102,0.327559055,-5.56759992527507
0.59,0.251181102,0.327559055,-3.94223463423085
0.69,0.251181102,0.327559055,-2.24604282118405
0.79,0.251181102,0.327559055,-1.42469790630948
0.89,0.251181102,0.327559055,-1.1944538704389
0.09,0.351181102,0.327559055,-0.0108827369073383
0.19,0.351181102,0.327559055,-2.75561372991252
0.29,0.351181102,0.327559055,-4.82387025482254
0.39,0.351181102,0.327559055,-5.6543480994062
0.49,0.351181102,0.327559055,-5.14642407488812
0.59,0.351181102,0.327559055,-3.5210587838439
0.69,0.351181102,0.327559055,-1.8248669707971
0.79,0.351181102,0.327559055,-1.00352205592253
0.89,0.351181102,0.327559055,-0.77327802005195
0.09,0.451181102,0.327559055,1.74229905053257
0.19,0.451181102,0.327559055,-1.00243194247261
0.29,0.451181102,0.327559055,-3.07068846738263
0.39,0.451181102,0.327559055,-3.90116631196628
0.49,0.451181102,0.327559055,-3.39324228744821
0.59,0.451181102,0.327559055,-1.76787699640399
0.69,0.451181102,0.327559055,-0.0716851833571912
0.79,0.451181102,0.327559055,0.749659731517382
0.89,0.451181102,0.327559055,0.979903767387961
0.09,0.551181102,0.327559055,4.28515964659055
0.19,0.551181102,0.327559055,1.54042865358537
0.29,0.551181102,0.327559055,-0.527827871324652
0.39,0.551181102,0.327559055,-1.35830571590831
0.49,0.551181102,0.327559055,-0.850381691390232
0.59,0.551181102,0.327559055,0.774983599653987
0.69,0.551181102,0.327559055,2.47117541270079
0.79,0.551181102,0.327559055,3.29252032757536
0.89,0.551181102,0.327559055,3.52276436344594
0.09,-0.448818898,0.427559055,-1.09228775136252
0.19,-0.448818898,0.427559055,-3.83701874436771
0.29,-0.448818898,0.427559055,-5.90527526927773
0.39,-0.448818898,0.427559055,-6.73575311386138
0.49,-0.448818898,0.427559055,-6.22782908934331
0.59,-0.448818898,0.427559055,-4.60246379829909
0.69,-0.448818898,0.427559055,-2.90627198525229
0.79,-0.448818898,0.427559055,-2.08492707037772
0.89,-0.448818898,0.427559055,-1.85468303450714
0.09,-0.348818898,0.427559055,0.217061260914874
0.19,-0.348818898,0.427559055,-2.52766973209031
0.29,-0.348818898,0.427559055,-4.59592625700033
0.39,-0.348818898,0.427559055,-5.42640410158398
0.49,-0.348818898,0.427559055,-4.91848007706591
0.59,-0.348818898,0.427559055,-3.29311478602169
0.69,-0.348818898,0.427559055,-1.59692297297489
0.79,-0.348818898,0.427559055,-0.775578058100316
0.89,-0.348818898,0.427559055,-0.545334022229738
0.09,-0.248818898,0.427559055,1.30472874410535
0.19,-0.248818898,0.427559055,-1.44000224889984
0.29,-0.248818898,0.427559055,-3.50825877380986
0.39,-0.248818898,0.427559055,-4.33873661839351
0.49,-0.248818898,0.427559055,-3.83081259387544
0.59,-0.248818898,0.427559055,-2.20544730283122
0.69,-0.248818898,0.427559055,-0.509255489784418
0.79,-0.248818898,0.427559055,0.312089425090155
0.89,-0.248818898,0.427559055,0.542333460960734
0.09,-0.148818898,0.427559055,1.98261491607908
0.19,-0.148818898,0.427559055,-0.762116076926104
0.29,-0.148818898,0.427559055,-2.83037260183613
0.39,-0.148818898,0.427559055,-3.66085044641978
0.49,-0.148818898,0.427559055,-3.15292642190171
0.59,-0.148818898,0.427559055,-1.52756113085749
0.69,-0.148818898,0.427559055,0.168630682189313
0.79,-0.148818898,0.427559055,0.989975597063886
0.89,-0.148818898,0.427559055,1.22021963293447
0.09,-0.048818898,0.427559055,2.19694698253469
0.19,-0.048818898,0.427559055,-0.547784010470489
0.29,-0.048818898,0.427559055,-2.61604053538051
0.39,-0.048818898,0.427559055,-3.44651837996417
0.49,-0.048818898,0.427559055,-2.93859435544609
0.59,-0.048818898,0.427559055,-1.31322906440187
0.69,-0.048818898,0.427559055,0.382962748644928
0.79,-0.048818898,0.427559055,1.2043076635195
0.89,-0.048818898,0.427559055,1.43455169939008
0.09,0.051181102,0.427559055,1.92753389612793
0.19,0.051181102,0.427559055,-0.817197096877253
0.29,0.051181102,0.427559055,-2.88545362178727
0.39,0.051181102,0.427559055,-3.71593146637093
0.49,0.051181102,0.427559055,-3.20800744185285
0.59,0.051181102,0.427559055,-1.58264215080863
0.69,0.051181102,0.427559055,0.113549662238164
0.79,0.051181102,0.427559055,0.934894577112737
0.89,0.051181102,0.427559055,1.16513861298332
0.09,0.151181102,0.427559055,1.27328832948538
0.19,0.151181102,0.427559055,-1.4714426635198
0.29,0.151181102,0.427559055,-3.53969918842982
0.39,0.151181102,0.427559055,-4.37017703301347
0.49,0.151181102,0.427559055,-3.8622530084954
0.59,0.151181102,0.427559055,-2.23688771745118
0.69,0.151181102,0.427559055,-0.540695904404379
0.79,0.151181102,0.427559055,0.280649010470194
0.89,0.151181102,0.427559055,0.510893046340773
0.09,0.251181102,0.427559055,0.809537835117126
0.19,0.251181102,0.427559055,-1.93519315788806
0.29,0.251181102,0.427559055,-4.00344968279808
0.39,0.251181102,0.427559055,-4.83392752738173
0.49,0.251181102,0.427559055,-4.32600350286366
0.59,0.251181102,0.427559055,-2.70063821181944
0.69,0.251181102,0.427559055,-1.00444639877264
0.79,0.251181102,0.427559055,-0.183101483898065
0.89,0.251181102,0.427559055,0.0471425519725142
0.09,0.351181102,0.427559055,1.23071368550407
0.19,0.351181102,0.427559055,-1.51401730750111
0.29,0.351181102,0.427559055,-3.58227383241113
0.39,0.351181102,0.427559055,-4.41275167699479
0.49,0.351181102,0.427559055,-3.90482765247671
0.59,0.351181102,0.427559055,-2.27946236143249
0.69,0.351181102,0.427559055,-0.583270548385691
0.79,0.351181102,0.427559055,0.238074366488882
0.89,0.351181102,0.427559055,0.46831840235946
0.09,0.451181102,0.427559055,2.98389547294398
0.19,0.451181102,0.427559055,0.239164479938802
0.29,0.451181102,0.427559055,-1.82909204497122
0.39,0.451181102,0.427559055,-2.65956988955487
0.49,0.451181102,0.427559055,-2.1516458650368
0.59,0.451181102,0.427559055,-0.52628057399258
0.69,0.451181102,0.427559055,1.16991123905422
0.79,0.451181102,0.427559055,1.99125615392879
0.89,0.451181102,0.427559055,2.22150018979937
0.09,0.551181102,0.427559055,5.52675606900196
0.19,0.551181102,0.427559055,2.78202507599678
0.29,0.551181102,0.427559055,0.713768551086759
0.39,0.551181102,0.427559055,-0.116709293496897
0.49,0.551181102,0.427559055,0.391214731021179
0.59,0.551181102,0.427559055,2.0165800220654
0.69,0.551181102,0.427559055,3.7127718351122
0.79,0.551181102,0.427559055,4.53411674998677
0.89,0.551181102,0.427559055,4.76436078585735
